sequence name,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db
cb584432abae6e2c5b8b54eb6411b8b4,99.681,313,31200.153,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma,MIDORI
cb5ddf67518fd38326866b884b14a892,82.372,312,25700.064,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,Neverita,MIDORI
cd264ddb6272c9847f4159b3e78e5a69,85.531,311,26600.141,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
ceed31d64c64e2cda60055cd8e2ab192,80.192,313,25100.096,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
d054194175d9a8436bbdd9252b3bb6fc,83.067,313,25999.971,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,Thalassionema,Thalassionema,MIDORI
d0dbd4a31dd23d78e02d08d05cfb99ad,82.051,312,25599.912,Discosea,class,Himatismenida,Cochliopodiidae,Ovalopodium,Ovalopodium,MIDORI
d1b4d3204d13ceebcd3f6e906ba5da85,90.032,311,27999.952,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus,MIDORI
d26f68cb98bd1bd3df316994c9b9cd64,81.25,304,24700,Annelida,Polychaeta,Spionida,Magelonidae,Magelona,Magelona,MIDORI
d2b186b9bfb831c7248190deb34fcf55,100,311,31100,Mollusca,Bivalvia,Venerida,Mactridae,Mactra,Mactra,MIDORI
d37de07f17553392dd824e22519ed317,89.744,312,28000.128,Rhodophyta,Florideophyceae,Corallinales,family,NA,NA,MIDORI
d59c995d59076395350f02615623fc6f,85.531,311,26600.141,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
d7c6ebf3654a73d7a31a08b07dce9b29,84.665,313,26500.145,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,Thalassionema,Thalassionema,MIDORI
d84f567e55e8872432b227e7e15c1ed5,84.395,314,26500.03,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
d939bbdd3b8424f32d07960df22248ec,82.692,312,25799.904,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
d997b2246c7f5675cc3d4d69364d6509,89.137,313,27899.881,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,Callophyllis,MIDORI
dad653d4cfbb5b10bfeebbdadc945c97,85.161,310,26399.91,Platyhelminthes,Rhabditophora,Polycladida,Pseudocerotidae,Pseudobiceros,Pseudobiceros,MIDORI
db8ec4746246939a703907f5793b4db9,80.757,317,25599.969,Phaeophyceae,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,Dictyota,MIDORI
dbd6cc9a309a034bc7af06de36ec41e9,80.195,308,24700.06,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,Microcalanus,MIDORI
dc150849803ff167632dedd9543ce460,82.39,318,26200.02,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,Lecane,MIDORI
dd354bfe5f1216126389e5d031b6108e,83.713,307,25699.891,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
e06193055d17d6916c31bf4882e80e64,88.424,311,27499.864,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia,MIDORI
e0ac7edc5841cd4fb5a4652c4a06043a,84.076,314,26399.864,Apusomonadida,class,Apusomonadida,Apusomonadidae,Thecamonas,Thecamonas,MIDORI
e13ab5f44479328b4ce2af12d1e47dda,90.645,310,28099.95,Phaeophyceae,Phaeophyceae,Ectocarpales,Acinetosporaceae,genus,NA,MIDORI
e1ce7dba70f2e0a805245a035b9e9fdd,90.735,313,28400.055,Nemertea,Enopla,Monostilifera,Tetrastemmatidae,Tetrastemma,Tetrastemma,MIDORI
e220cc9ca7b58dcff2804ea768745121,80.858,303,24499.974,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,Callophyllis,MIDORI
e3f265a2b100e1bab4c3e348955b52e1,81.373,306,24900.138,Arthropoda,Insecta,Diptera,Sciaridae,genus,NA,MIDORI
e5aab1d66d16cdfc458a0e941951a945,95.806,310,29699.86,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,Sagitta,MIDORI
e5d117e3c1572096175a069e035108c0,97.115,312,30299.88,Arthropoda,Malacostraca,Decapoda,family,NA,NA,MIDORI
e6c92cf5485b91c8820dec97867c7be5,90.735,313,28400.055,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Ceratodoris,Ceratodoris,MIDORI
e6ccc68834cf7d2f7e019d1d2479f276,81.529,314,25600.106,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Cunea,Cunea,MIDORI
e6ebb8a8b4552f94a0dcc7a0e115edab,83.007,306,25400.142,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
e6fcdbab5e1b89a898a9327148019e1a,80.769,312,25199.928,Arthropoda,Malacostraca,Amphipoda,family,NA,NA,MIDORI
e7a2b0d8ed28c9f5a22e0fbcc5b51069,86.901,313,27200.013,Cnidaria,Hydrozoa,Anthoathecata,Cytaeididae,Cytaeis,Cytaeis,MIDORI
e9efefa8f50654bb7b877b7c2dddf131,98.387,310,30499.97,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,genus,NA,MIDORI
eb3a328b1d1a4b5120e5c63183bee252,81.457,302,24600.014,Bacillariophyta,Bacillariophyceae,order,NA,NA,NA,MIDORI
eb45cae7470a6534d7079f8219412825,92.949,312,29000.088,Chlorophyta,Trebouxiophyceae,order,Coccomyxaceae,Medakamo,Medakamo,MIDORI
ec83a780f4d1dd3c03927a7e85896fc4,80.386,311,25000.046,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Eoschizopera,Eoschizopera,MIDORI
ec8f3170b3504c32367e99e2cb660621,84.314,306,25800.084,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Vallentinia,Vallentinia,MIDORI
ecfff1f9258564d97146b8b8112cfb16,85.075,335,28500.125,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
ee8a4eaee761bc86ab61cb8883909ff9,87.46,311,27200.06,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium,MIDORI
efef2fccc048c5883f23fd9a00659f3c,82.911,316,26199.876,Gastrotricha,class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus,MIDORI
f01f57c98b4ab34a46ec1fe54d4933db,80.464,302,24300.128,Arthropoda,Arachnida,Araneae,Trachelidae,Afroceto,Afroceto,MIDORI
f1a9d6ac0572eb5484e312a38f4e4602,93.59,312,29200.08,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Bryocladia,Bryocladia,MIDORI
f29456be27cc6977a7ea4ab76fb3aac7,81.639,305,24899.895,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,Coilodesme,Coilodesme,MIDORI
f2e941667a6b948cb0f8733f57b96259,82.68,306,25300.08,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,Eucampia,MIDORI
f32e95d57ef0418951f093a550ea6d8c,83.444,302,25200.088,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
f3b26dffb22ab51eb9076916da00e5b9,84.076,314,26399.864,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,Melanella,MIDORI
f4a6d2d021e9c91605674cc85ea9463a,100,313,31300,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Cunea,Cunea,MIDORI
f4d9a6cce67e96daf361deb74a2b646a,98.058,309,30299.922,Annelida,Polychaeta,Spionida,Spionidae,Spiophanes,Spiophanes,MIDORI
f5255e300c30bf7929121ca875770e8a,80.782,307,24800.074,Phaeophyceae,Phaeophyceae,Fucales,Notheiaceae,Notheia,Notheia,MIDORI
f545612e1bf14ae0cdde595201adf97c,92.013,313,28800.069,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma,MIDORI
f5d65fd0c7997ce7e0556a07df54eaad,81.073,317,25700.141,Nematoda,Enoplea,Enoplida,Enoplidae,Adoncholaimus,Adoncholaimus,MIDORI
f60be42a75670f27753ad239c01abea7,96.486,313,30200.118,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Harveylithon,Harveylithon,MIDORI
f6f85108fc5c02450e151a200b794cbb,80.464,302,24300.128,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus,MIDORI
f754b5ced522b57b5ea5abaf0ffe951b,85.577,312,26700.024,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma,MIDORI
f786f1e6c28fe8236a42f3136f44035c,87.213,305,26599.965,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,Haslea,MIDORI
f9b03d4378fa6f9d4e7b6e9ef1ed4701,94.212,311,29299.932,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haloa,Haloa,MIDORI
fae34456cad9fb829e8b2818a491b42d,83.871,310,26000.01,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
fb4d9a453b74bb9ae7f9bac89caaff94,86.218,312,26900.016,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium,MIDORI
fc014df61251d0317cbaf800254e8ee3,84.345,313,26399.985,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
fcc9861686271192f99dc7d6aded47bf,87.5,312,27300,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Sydowia,Sydowia,MIDORI
fd08230a72e112a280363570b93315ac,86.885,305,26499.925,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
fd4894c1805e5d92c8264bdc028b79b1,84.395,314,26500.03,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Jania,Jania,MIDORI
fdd2a2b69e81891cd72e75f38627ee85,82.484,314,25899.976,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Paramoeba,Paramoeba,MIDORI
fdeecb5e54d817ec3c44b4b669a3e5a0,81,300,24300,Phaeophyceae,Phaeophyceae,Fucales,Notheiaceae,Notheia,Notheia,MIDORI
ff67d7de3522263b81d524634a280861,83.706,313,26199.978,Annelida,Polychaeta,order,Dinophilidae,Dimorphilus,Dimorphilus,MIDORI
fff329ab74ebb338c544948467bddcbf,80.449,312,25100.088,Raphidophyceae,Raphidophyceae,Chattonellales,Chattonellaceae,Chattonella,Chattonella,MIDORI
000d0dd5c464b61ca6f10c32ee02d18d,88.179,313,27600.027,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium,MIDORI
001886fa23b5c1c0328540fffb7f2c5b,80.13,307,24599.91,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
0028364ff15b5a71dba087dce5be4391,85.623,313,26799.999,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,Ditylum,MIDORI
00984f532be36ed49affa91ba8cbfc95,80.719,306,24700.014,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Chondria,Chondria,MIDORI
014e6c513c4dd999c2bef68bacd5fa79,84.295,312,26300.04,Oomycota,class,Lagenidiales,Lagenidiaceae,Lagenidium,Lagenidium,MIDORI
0163b18299f0d37920bd01d72b9ee3f4,86.174,311,26800.114,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudocercospora,Pseudocercospora,MIDORI
0182f21ec3cde5f7816c94694a8735ed,80.782,307,24800.074,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dipterocladia,Dipterocladia,MIDORI
01b1c4d877b7f50c5a10fe872394c609,98.722,313,30899.986,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Ahnfeltiopsis,Ahnfeltiopsis,MIDORI
01bfc88fc7b7087bcf1d2073cba0e330,82.704,318,26299.872,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
01ff370ce1e9f6fd0d6833ca0e17497f,85.304,313,26700.152,Gastrotricha,class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus,MIDORI
02129e1b03ac63b1c48d5dd09daa9aa8,84.516,310,26199.96,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma,MIDORI
0249cdc90ab79141b975706d7a3f6305,91.987,312,28699.944,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
02acb191ce307c263550197e1c49fa5c,84.026,313,26300.138,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
02c514eafcef4fbfc3641ab15f61031f,90.064,312,28099.968,Arthropoda,Malacostraca,Decapoda,family,NA,NA,MIDORI
02f561d2b9e25e4e15ec9491dc6f2bd7,87.261,314,27399.954,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma,MIDORI
03852983204c2dcfa8dcc1b0cc3f93ed,99.042,313,31000.146,Cryptophyceae,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos,MIDORI
042dcf860e0214be4449d6e90d201bac,81.699,306,24999.894,Rhodophyta,Florideophyceae,Hapalidiales,Hapalidiaceae,Melobesia,Melobesia,MIDORI
043da6f5fb62f7863e2b6db6e8a1df9e,83.228,316,26300.048,Oomycota,class,Saprolegniales,Saprolegniaceae,Protoachlya,Protoachlya,MIDORI
058d2583313cc410febb08e63a922295,80.583,309,24900.147,Arthropoda,Hexanauplia,Calanoida,family,NA,NA,MIDORI
06aff7d3c0bca0a3c4451fbc225a1ad3,82.166,314,25800.124,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,Phlogophora,MIDORI
075756bfe75a962be63e72e5505ab18b,90.854,328,29800.112,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Didemnum,Didemnum,MIDORI
07862619b168f896bdfec62a5517753f,84.984,313,26599.992,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
079267b2383931d66520a685adb9de1c,85.443,316,26999.988,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
07dcaca7f70595de3b917156d2293028,84.839,310,26300.09,Rhodophyta,Florideophyceae,Gigartinales,Acrotylaceae,Antrocentrum,Antrocentrum,MIDORI
08c04ae6b503d56dd5a2659b509196bc,92.628,312,28899.936,Rhodophyta,Florideophyceae,Gigartinales,Rhizophyllidaceae,Portieria,Portieria,MIDORI
090cefcc1737f07273a739484ff542ca,82.748,313,25900.124,Oomycota,class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia,MIDORI
0a8c2e2f6c54d188b4ab36f09f1acac2,88.818,313,27800.034,Discosea,Flabellinia,order,Vannellidae,Clydonella,Clydonella,MIDORI
0a969ece6859e2e5de53a16152bc9271,86.731,309,26799.879,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
0abeca56ef9a5d2efba662a056988b10,84.566,311,26300.026,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
0ad60a70603efe3de533824a8d168854,85.623,313,26799.999,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,Eucampia,MIDORI
0b082c051444ad8c7b3104bacb5fa6d5,82.736,307,25399.952,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus,MIDORI
0b0cd11074dfc2e93eebdc6c273d86fe,81.311,305,24799.855,Phaeophyceae,Phaeophyceae,Ectocarpales,Acinetosporaceae,genus,NA,MIDORI
0b7e5509943c2a120194da2afe7713e8,90.096,313,28200.048,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma,MIDORI
0b8bc5202b798288d2dd11aaebe1cc00,83.66,306,25599.96,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
0c2af49c40a14ac8067087e4ce898215,83.706,313,26199.978,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Mayamaea,Mayamaea,MIDORI
0c96dbcf606b1b71df8ebf4ce7858e1e,80.528,303,24399.984,Porifera,Demospongiae,Axinellida,Raspailiidae,Trikentrion,Trikentrion,MIDORI
0ca0a5305bd5c99e72de42c0ded8dae2,81.23,309,25100.07,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,Harmothoe,MIDORI
0db7bc60f9b04e62b5ea59318b651c3d,86.557,305,26399.885,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
0de752a3b68b7732ca4cb53ce59dc852,82.581,310,25600.11,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
0e01eb00a73e4d69d59062775ccfcd25,80.333,300,24099.9,Mollusca,Gastropoda,order,Ancylidae,Burnupia,Burnupia,MIDORI
0e0ee61100e8e595d3e1f0bae786c4e2,84.984,313,26599.992,Discosea,class,Himatismenida,Cochliopodiidae,Ovalopodium,Ovalopodium,MIDORI
0e185c5532e9dbc690448f4229e234d8,83.284,341,28399.844,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
0ed063bd23bb3852f8db08374eb2f68d,84.691,307,26000.137,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo,Pseudo_nitzschia,MIDORI
0eeb942927972bf3f93674e35622566b,81.529,314,25600.106,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
0f02f9fee7e96b2cd2fdc2e7ff5ed550,87.619,315,27599.985,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
0fe920d6f356e008ce5d33523bedbf4b,82.857,315,26099.955,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
101513a83cb29d8db28a9bbede9f07cc,84.543,317,26800.131,Discosea,Flabellinia,order,Vannellidae,Paravannella,Paravannella,MIDORI
109b7d21cda87a0b63d8b52f67e4ba1c,85.437,309,26400.033,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Tryblionella,Tryblionella,MIDORI
110c55bbdbae4027ffaf7d72504e1b7b,85.669,314,26900.066,Mollusca,Gastropoda,Neogastropoda,Muricidae,Cytharomorula,Cytharomorula,MIDORI
113b66d0834d8abd0c7566d651ce62d3,81.41,312,25399.92,Discosea,Flabellinia,order,Vannellidae,Vannella,Vannella,MIDORI
1242223a0a04b08df047bf26e693f70d,84.142,309,25999.878,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
12f845589df245dee8cf0e1ca0e6a94e,82.109,313,25700.117,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
13bbeef941a6e0cd7ad2ddd3b08b9f5f,89.776,313,28099.888,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces,MIDORI
13c69bd898b9c9ba750fe1e2682270b2,81.132,318,25799.976,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Vertebrata,Vertebrata,MIDORI
13cca5f4c3c88189e51ab51ef40a698a,86.431,339,29300.109,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium,MIDORI
15181a34bc6770214e64ca6e9bda50c2,80.696,316,25499.936,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
152dc4c41e9b33eec26aadcf0661204b,80.528,303,24399.984,Arthropoda,Insecta,Coleoptera,Carabidae,Microlestes,Microlestes,MIDORI
153f9e5c5409340aaeb79224620f56f3,90.237,338,30500.106,Oomycota,class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia,MIDORI
1590d966395c1ecc885262701c47751a,83.228,316,26300.048,Arthropoda,Insecta,Neuroptera,Berothidae,Isoscelipteron,Isoscelipteron,MIDORI
15ea06f017c0847cc99cbeccb42d3193,83.439,314,26199.846,Placozoa,class,NA,NA,NA,NA,MIDORI
1674a6322caa0e8127c0c0a4a753bc83,85.35,314,26799.9,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
16b9993a94c4666841da9640e48a4985,80.625,320,25800,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
16dbec887f2050f0cc453faf649bba42,80.696,316,25499.936,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,Dasya,MIDORI
17498ee991209f76ab13346196bd7990,83.113,302,25100.126,Oomycota,class,Saprolegniales,Saprolegniaceae,Achlya,Achlya,MIDORI
17ccac3349a10371afbdda3ae322c98d,81.41,312,25399.92,Oomycota,class,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora,MIDORI
18baf960cad1d808d3fe8ca9d4c49a8b,81.905,315,25800.075,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Cunea,Cunea,MIDORI
18bf4048972cfd991615467964dfa1b6,84.395,314,26500.03,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
194027a5c47fe879360846747a0a0469,86.174,311,26800.114,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
1984287e7853dfd167b486025d032560,87.789,303,26600.067,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
19b2a4e65f840dc27d6df96b90782118,83.172,309,25700.148,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia,MIDORI
19dcdc706cca36e4d4a5c83aff0bb3b2,85.113,309,26299.917,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
19fde78ed7230d645659c97f3398809a,85.35,314,26799.9,Discosea,Flabellinia,order,Vannellidae,Clydonella,Clydonella,MIDORI
1bad2460e244933e3c3feae68834cbc1,82.65,317,26200.05,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
1bf8c47141da6ad0b42616e80da2dc9b,84.984,313,26599.992,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
1c3ed5e8abd5d0327627c6336af1eeab,92.013,313,28800.069,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
1ca08732caf60e29a82f6be92e9f96d3,81.21,314,25499.94,Annelida,Clitellata,Crassiclitellata,Megascolecidae,genus,NA,MIDORI
1ca5ec88080d211f9ed971f510cdbca0,85.942,313,26899.846,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella,MIDORI
1cae033532fd0a3478059243ec87a66e,85.35,314,26799.9,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,Rhodophyllis,MIDORI
1ce35abe25727748553a31c3e356ac90,83.492,315,26299.98,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium,MIDORI
1cee42da0e568482289258c33d471827,89.032,310,27599.92,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,Chlorella,MIDORI
1df008a154c64b6a2a5ee1e674350cfb,83.013,312,25900.056,Gastrotricha,class,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus,MIDORI
1e150a18f550d60c5395b8e167b0f72f,83.333,300,24999.9,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
1f95b0c76b836983265cb9b34bc94ccd,88.424,311,27499.864,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira,MIDORI
1fda3daba6178210732fb6fd94ba8a6e,81.47,313,25500.11,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,genus,NA,MIDORI
2056c8e7ce28449aff9c3d89c175f73f,91.054,313,28499.902,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,Pleurosigma,MIDORI
20a56958add4483ef9c47a0ac36b758c,81.388,317,25799.996,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
20e97c49d3b9e4609884b02686a3e884,90.735,313,28400.055,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Sonderopelta,Sonderopelta,MIDORI
2114cfc714428d01e587e16ebaa27280,86.711,301,26100.011,Basidiomycota,Agaricomycetes,Agaricales,Squamanitaceae,Floccularia,Floccularia,MIDORI
216b9c2ab97ece89f5e9cf79dd0f3a75,81.699,306,24999.894,Oomycota,class,Pythiales,Pythiaceae,Globisporangium,Globisporangium,MIDORI
21cff9c4e6db78bf0ba9ac1784ce18cb,84.615,312,26399.88,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora,MIDORI
2272fb7e872f23b204e2428bc1d7f262,82.06,301,24700.06,Discosea,class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba,MIDORI
22c269d0681ff1d5cb9e04b60aef1f66,82.637,311,25700.107,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Copidognathus,Copidognathus,MIDORI
22ee33ed6eb344fbfedf521e51055964,82.951,305,25300.055,Oomycota,class,Myzocytiopsidales,Myzocytiopsidaceae,Chlamydomyzium,Chlamydomyzium,MIDORI
230f571ea05d053e07a79c47688f4d00,86.774,310,26899.94,Bacillariophyta,Bacillariophyceae,Naviculales,Berkeleyaceae,Berkeleya,Berkeleya,MIDORI
2338ba377a0180b1f239e0e51520635d,80.921,304,24599.984,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
235d54be6aefdd4348f74931e429191b,80.757,317,25599.969,Arthropoda,Insecta,Diptera,Empididae,Anthepiscopus,Anthepiscopus,MIDORI
248559c35f400bbd7a8d0c44514873cb,89.091,330,29400.03,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia,MIDORI
24f37c0d7a2d3e46e89451a1adab4784,85.577,312,26700.024,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoploma,Macoploma,MIDORI
2588bbb7d019ffff72b0b0f7f6e58253,83.387,313,26100.131,Porifera,Demospongiae,Axinellida,Raspailiidae,Trikentrion,Trikentrion,MIDORI
259bc76a20b346f75191198eb2f0e01f,82.748,313,25900.124,Discosea,Flabellinia,Dactylopodida,Vexilliferidae,Vexillifera,Vexillifera,MIDORI
259d7d1838ee8cd28a235a57d766db8b,81.529,314,25600.106,Arthropoda,Insecta,Ephemeroptera,family,NA,NA,MIDORI
261c437f343facc95c269a300a9c2496,80.38,316,25400.08,Discosea,class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba,MIDORI
